"dist","scenario","n","rep","scheme","k","ref_kind","valid","reason","J_fro_rel","var_rel_err_max","se_rel_err_max","cov_offdiag_abs_err","chol_ok","rcond","asym","eig_min","eig_max","n_eval","secs"
"normal","mu_cero",100,1,"B",2,"observed",TRUE,NA,1.24060768048188e-05,2.04747419511247e-05,1.02373185741836e-05,2.90554759782774e-08,TRUE,0.500109481047103,0,100.023318430354,200.001681176994,9,0
"normal","mu_cero",100,1,"C_richardson",2,"observed",TRUE,NA,2.06037939442614e-07,3.1227001679711e-07,1.56135020582177e-07,4.13101613702085e-10,TRUE,0.50012702624972,0,100.025397618611,199.999968210857,18,0
"normal","mu_cero",100,2,"A",2,"observed",TRUE,NA,6.81584932420286e-08,1.35368253502565e-07,6.76841290598498e-08,2.51834703774784e-11,TRUE,0.482080620104191,0,96.4161281585693,200.000007629395,9,0.00099999999999989
"normal","mu_cero",100,2,"B",2,"observed",TRUE,NA,2.56048117164752e-05,4.71582544512042e-05,2.35794052198619e-05,4.09331130827071e-08,TRUE,0.482091784908642,0,96.4206621342097,200.003231375754,9,0.00099999999999989
"normal","mu_cero",100,2,"C_richardson",2,"observed",TRUE,NA,4.70396959741695e-07,1.00579581478275e-06,5.02898033849239e-07,2.60228927682136e-10,TRUE,0.482080944706244,0,96.416212081909,200.000038146973,18,0.00099999999999989
"normal","mu_cero",100,3,"A",2,"observed",TRUE,NA,1.44576842220894e-08,2.2530873316754e-08,1.12654366696406e-08,1.82383849493572e-11,TRUE,0.59777693079842,0,119.5553855896,199.999998092651,9,0
"normal","mu_cero",100,3,"B",2,"observed",TRUE,NA,9.55097975727052e-06,1.0971706553516e-05,5.48583822952526e-06,0,TRUE,0.597781644698852,0,119.555017217204,199.997805682765,9,0
"normal","mu_cero",100,3,"C_richardson",2,"observed",TRUE,NA,1.22599448247556e-07,1.0490415706978e-07,5.24520799172434e-08,4.80277435802203e-10,TRUE,0.597776764746293,0,119.555380503335,200.000020980837,18,0
"normal","mu_cero",1000,1,"A",2,"observed",TRUE,NA,1.18709288754697e-07,2.35429957391978e-07,1.17714985641632e-07,2.63651356956714e-11,TRUE,0.527996299194659,0,1055.99269104004,2000.00006103516,9,0
"normal","mu_cero",1000,1,"B",2,"observed",TRUE,NA,3.52684017881469e-05,3.78581470279456e-05,1.89292526722012e-05,2.85705571960367e-09,TRUE,0.527961209581226,0,1055.96894349824,2000.07571923778,9,0
"normal","mu_cero",1000,1,"C_richardson",2,"observed",TRUE,NA,3.30260796412925e-07,3.1534817507841e-07,1.57674099944041e-07,1.21279601338974e-10,TRUE,0.527995989178726,0,1055.99258931471,2000.00063069669,18,0
"normal","mu_cero",1000,2,"A",2,"observed",TRUE,NA,1.03049942382535e-07,1.89585020817975e-07,9.47925148709694e-08,5.08908794288906e-11,TRUE,0.465912342417924,0,931.824798583977,2000.00006103516,9,0
"normal","mu_cero",1000,2,"B",2,"observed",TRUE,NA,2.97617872225918e-05,5.8167254269864e-05,2.90840500758473e-05,1.03396479542544e-08,TRUE,0.465924662716156,0,931.878826605673,2000.02611323815,9,0
"normal","mu_cero",1000,2,"C_richardson",2,"observed",TRUE,NA,7.80797673617743e-07,1.10659349208956e-06,5.53296899114187e-07,8.48179993824736e-11,TRUE,0.465912437898552,0,931.82565307615,2000.00136311851,18,0.00099999999999989
"normal","mu_cero",1000,3,"A",2,"observed",TRUE,NA,1.43460606078371e-07,1.66260349614288e-07,8.31301713653766e-08,2.49239465747172e-11,TRUE,0.548158815059727,0,1096.31755065918,1999.99974060059,9,0
"normal","mu_cero",1000,3,"B",2,"observed",TRUE,NA,4.53590411781067e-05,8.51019540430388e-05,4.25500717672308e-05,0,TRUE,0.54809996682654,0,1096.22444209123,2000.04471527026,9,0
"normal","mu_cero",1000,3,"C_richardson",2,"observed",TRUE,NA,6.34500132643045e-07,1.26116172000969e-06,6.30580661217691e-07,3.48935516960311e-11,TRUE,0.548158018321284,0,1096.3163503011,2000.00041198731,18,0
"normal","mu_cero",10000,1,"A",2,"observed",TRUE,NA,7.46121023411802e-08,6.10351632694396e-08,3.05175812647272e-08,3.81570061165672e-12,TRUE,0.499912364198112,0,9998.24743652338,19999.9987792969,9,0.00099999999999989
"normal","mu_cero",10000,1,"B",2,"observed",TRUE,NA,9.00318662026023e-05,0.000158587381534453,7.92968347612179e-05,1.05418008464301e-09,TRUE,0.499951017609556,0,9999.83292242948,20001.2036529606,9,0.00099999999999989
"normal","mu_cero",10000,1,"C_richardson",2,"observed",TRUE,NA,1.54957188927955e-06,1.74520541485987e-06,8.72603088084308e-07,6.96490533610914e-11,TRUE,0.499911966672103,0,9998.2645263478,20000.0225423371,18,0.00200000000000022
"normal","mu_cero",10000,2,"A",2,"observed",TRUE,NA,2.32249995815514e-07,4.36133134479566e-07,2.18066543496809e-07,4.65443264271846e-12,TRUE,0.494484699698183,0,9889.6961669921,20000.0025634766,9,0.00099999999999989
"normal","mu_cero",10000,2,"B",2,"observed",TRUE,NA,0.000230631852385313,0.000265259358210583,0.000132620884955859,1.70312504581617e-09,TRUE,0.494446159896195,0,9887.07783480946,19995.5981496432,9,0.00099999999999989
"normal","mu_cero",10000,2,"C_richardson",2,"observed",TRUE,NA,1.91360619974661e-06,4.30367992937466e-06,2.15183764957369e-06,1.08603870454266e-11,TRUE,0.4944828275048,0,9889.65791829382,19999.9984944666,18,0.00200000000000022
"normal","mu_cero",10000,3,"A",2,"observed",TRUE,NA,3.35723904887053e-07,6.42348113914882e-07,3.2117400536812e-07,6.89463281446449e-12,TRUE,0.491221895987257,0,9824.43749999982,19999.9964599611,9,0.00099999999999989
"normal","mu_cero",10000,3,"B",2,"observed",TRUE,NA,0.000157426165501624,0.000172997076597275,8.6494797623632e-05,5.09535913738621e-10,TRUE,0.491274072236547,0,9823.87944055195,19996.5406588939,9,0.00099999999999989
"normal","mu_cero",10000,3,"C_richardson",2,"observed",TRUE,NA,2.5366902886875e-06,2.8055905571343e-06,1.40279429463484e-06,4.38749932713919e-12,TRUE,0.49122386223613,0,9824.45052083326,19999.9438883464,18,0.00200000000000022
"normal","mu_neg",100,1,"A",2,"observed",TRUE,NA,4.46183259297005e-08,4.46177729437868e-08,2.23088867404127e-08,1.29366893203286e-08,TRUE,0.00124145158814993,0,0.248290328787627,200.000008923555,9,0
"normal","mu_neg",100,1,"B",2,"observed",TRUE,NA,2.8593243099781e-06,1.40671348825076e-05,7.03359217699651e-06,1.05141079217587e-06,TRUE,0.00124146555761346,0,0.24829382790556,200.0005718428,9,0
"normal","mu_neg",100,1,"C_richardson",2,"observed",TRUE,NA,7.28930244801797e-08,1.90387555071092e-07,9.51937820455031e-08,3.19104925317156e-08,TRUE,0.0012414518205006,0,0.248290382394191,200.000014578112,18,0.00099999999999989
"normal","mu_neg",100,2,"A",2,"observed",TRUE,NA,4.96144654315649e-08,4.96141901451127e-08,2.48070954741727e-08,1.03933892820203e-08,TRUE,0.00121075736788958,0,0.242151485652045,200.000009922839,9,0
"normal","mu_neg",100,2,"B",2,"observed",TRUE,NA,2.59581304246219e-06,2.59576071429756e-06,1.29787951487988e-06,1.05590599161736e-06,TRUE,0.00121075977781314,0,0.242151333089338,199.999480849231,9,0
"normal","mu_neg",100,2,"C_richardson",2,"observed",TRUE,NA,6.55692748124614e-09,3.20131835268168e-08,1.60065916200672e-08,6.58248045922774e-08,TRUE,0.001210757395284,0,0.242151477871815,199.999998707539,18,0
"normal","mu_neg",100,3,"A",2,"observed",TRUE,NA,3.07728771908226e-08,6.55590476272402e-08,3.27795232622739e-08,2.17599323097563e-08,TRUE,0.0013654481525466,0,0.2730896390818,200.000006153928,9,0.00099999999999989
"normal","mu_neg",100,3,"B",2,"observed",TRUE,NA,6.94272539113199e-06,2.59650972460409e-05,1.29824643508509e-05,9.82552887039524e-07,TRUE,0.001365422273157,0,0.273082566369904,199.998611477395,9,0
"normal","mu_neg",100,3,"C_richardson",2,"observed",TRUE,NA,4.51630509879953e-08,2.26978887031144e-07,1.13489437149686e-07,8.46219790648024e-08,TRUE,0.00136544803332295,0,0.273089594999724,199.999990974055,18,0
"normal","mu_neg",1000,1,"A",2,"observed",TRUE,NA,5.6682933585166e-08,5.66827895529695e-08,2.8341395227024e-08,8.53235744977461e-10,TRUE,0.00121024696767057,0,2.42049407303338,2000.00011336559,9,0
"normal","mu_neg",1000,1,"B",2,"observed",TRUE,NA,1.87375597382937e-05,1.87371929374169e-05,9.36864035438591e-06,1.73361250353233e-07,TRUE,0.00121023972326816,0,2.42052490032054,2000.03747508876,9,0.00100000000000033
"normal","mu_neg",1000,1,"C_richardson",2,"observed",TRUE,NA,5.54658538545148e-08,1.84521950340953e-07,9.22609793240103e-08,6.54147353983856e-09,TRUE,0.00121024733088731,0,2.42049453131837,1999.99988909099,18,0.00100000000000033
"normal","mu_neg",1000,2,"A",2,"observed",TRUE,NA,1.69673129224972e-08,1.20753772401256e-07,6.03768844223092e-08,1.86590252245048e-09,TRUE,0.00134643370586219,0,2.69286745880655,2000.00003392508,9,0
"normal","mu_neg",1000,2,"B",2,"observed",TRUE,NA,1.04724336047269e-06,4.29272063615561e-05,2.14633728426172e-05,1.51657756835841e-07,TRUE,0.00134637744602021,0,2.69275219165144,1999.99790956267,9,0
"normal","mu_neg",1000,2,"C_richardson",2,"observed",TRUE,NA,6.67549492113822e-08,6.02741959429779e-07,3.01370934366605e-07,1.13198150393999e-08,TRUE,0.00134643316600287,0,2.69286616087703,1999.99986657484,18,0.00099999999999989
"normal","mu_neg",1000,3,"A",2,"observed",TRUE,NA,9.79575823121608e-08,9.7955974920799e-08,4.8977988642165e-08,3.39849296550612e-09,TRUE,0.00120610520351187,0,2.41221064525665,2000.00019591197,9,0
"normal","mu_neg",1000,3,"B",2,"observed",TRUE,NA,3.99364195029485e-06,4.25616866252028e-05,2.12810697545151e-05,5.17873963633991e-07,TRUE,0.00120615174780501,0,2.41231342244849,2000.00798474405,9,0
"normal","mu_neg",1000,3,"C_richardson",2,"observed",TRUE,NA,4.87101610818268e-08,7.56437256557762e-07,3.78218699893002e-07,1.01954712426908e-08,TRUE,0.00120610622588709,0,2.41221257500803,2000.00009734337,18,0.00099999999999989
"normal","mu_neg",10000,1,"A",2,"observed",TRUE,NA,1.05286052090364e-07,1.21466037129971e-07,6.07330203680491e-08,5.9991514776538e-10,TRUE,0.00122742540490077,0,24.5485107183309,20000.0021056194,9,0.00100000000000033
"normal","mu_neg",10000,1,"B",2,"observed",TRUE,NA,1.05671953997437e-05,7.55330932411577e-05,3.77672598034656e-05,4.0628230835995e-08,TRUE,0.00122750501322679,0,24.5503621013102,20000.2113313091,9,0.00099999999999989
"normal","mu_neg",10000,1,"C_richardson",2,"observed",TRUE,NA,9.05559549604832e-08,1.32040485649028e-07,6.60202406189666e-08,8.37659674347226e-09,TRUE,0.00122742530947983,0,24.5485044951241,19999.9982119552,18,0.00199999999999978
"normal","mu_neg",10000,2,"A",2,"observed",TRUE,NA,1.05246009943067e-07,3.69094912386591e-07,1.84547473291995e-07,1.0125165973933e-09,TRUE,0.0012481347970098,0,24.9626986300653,20000.0021045986,9,0.00099999999999989
"normal","mu_neg",10000,2,"B",2,"observed",TRUE,NA,7.28564652056848e-05,7.28510658543035e-05,3.64261963610186e-05,6.63554015580951e-08,TRUE,0.00124812775458654,0,24.9643779054203,20001.4571275803,9,0.00099999999999989
"normal","mu_neg",10000,2,"C_richardson",2,"observed",TRUE,NA,3.95335333380255e-07,1.59997676830926e-06,7.99988704242398e-07,4.16982007527412e-09,TRUE,0.00124813596148926,0,24.9627293562473,20000.0079052435,18,0.00199999999999978
"normal","mu_neg",10000,3,"A",2,"observed",TRUE,NA,1.49701388111949e-07,3.21005561204449e-07,1.60502793399734e-07,2.85953381471177e-10,TRUE,0.00127902726069454,0,25.580549062227,20000.0029940007,9,0.00100000000000033
"normal","mu_neg",10000,3,"B",2,"observed",TRUE,NA,9.26210820292414e-06,0.000121656584062017,6.08301421840124e-05,1.80738527196182e-07,TRUE,0.00127917022662067,0,25.5836532705918,20000.1850980093,9,0.00099999999999989
"normal","mu_neg",10000,3,"C_richardson",2,"observed",TRUE,NA,3.4714860891547e-07,1.62672079984706e-06,8.13360730693592e-07,3.63266157104081e-09,TRUE,0.00127902866721302,0,25.580582463194,20000.0069415804,18,0.00200000000000022
"normal","severidad",100,1,"A",2,"observed",TRUE,NA,2.51906059105506e-07,2.5190599550903e-07,1.25953005759199e-07,0,TRUE,3.5990428446252e-07,0,7.19808750249179e-05,200.000050381212,9,0
"normal","severidad",100,1,"B",2,"observed",TRUE,NA,1.47599430084161e-06,1.37325382806384e-05,6.86629271332595e-06,0.0103786049077921,TRUE,3.59908778073768e-07,0,7.19818619506431e-05,200.000295198806,9,0
"normal","severidad",100,1,"C_richardson",2,"observed",TRUE,NA,4.78865322917442e-09,5.32930665227496e-08,2.66465336624148e-08,0.00015891483739027,TRUE,3.59904384734814e-07,0,7.198087729305e-05,200.000000957727,18,0
"normal","severidad",100,2,"A",2,"observed",TRUE,NA,2.54016276965244e-07,2.54016212254853e-07,1.27008114104485e-07,2.8904411512437e-05,TRUE,3.40499881637783e-07,0,6.80999936262803e-05,200.000050803255,9,0
"normal","severidad",100,2,"B",2,"observed",TRUE,NA,1.71697337058646e-06,6.53663090632123e-06,3.26832079422005e-06,0.00587296344343434,TRUE,3.40501603786002e-07,0,6.81004377285865e-05,200.000343394661,9,0
"normal","severidad",100,2,"C_richardson",2,"observed",TRUE,NA,6.80613747555716e-09,6.38910336669632e-08,3.19455173449301e-08,0.000247293347624055,TRUE,3.40499982333754e-07,0,6.80999969321397e-05,200.000001361222,18,0
"normal","severidad",100,3,"A",2,"observed",TRUE,NA,2.4481446431467e-07,2.44814404544614e-07,1.22407209861591e-07,1.84900485487164e-05,TRUE,3.55065891769408e-07,0,7.1013195739092e-05,200.000048962893,9,0
"normal","severidad",100,3,"B",2,"observed",TRUE,NA,1.49625418853154e-06,1.11057308635727e-05,5.55285001473689e-06,0.00375699176792568,TRUE,3.55062583498441e-07,0,7.10124104788458e-05,199.999700749169,9,0
"normal","severidad",100,3,"C_richardson",2,"observed",TRUE,NA,1.2995714719391e-08,1.68448286162297e-07,8.42241395336686e-08,8.01235740457757e-05,TRUE,3.55065940418504e-07,0,7.10131871615148e-05,199.999997400857,18,0
"normal","severidad",1000,1,"A",2,"observed",TRUE,NA,2.35868952763742e-07,2.35868897106523e-07,1.17934455404131e-07,6.65142247327907e-06,TRUE,3.48941228951527e-07,0,0.000697882622517271,2000.00047173791,9,0
"normal","severidad",1000,1,"B",2,"observed",TRUE,NA,5.87926799000242e-07,1.94892511605316e-05,9.7445781019491e-06,0.0012013441753214,TRUE,3.48934730819585e-07,0,0.000697869052321139,1999.99882414807,9,0
"normal","severidad",1000,1,"C_richardson",2,"observed",TRUE,NA,5.08740025687967e-08,3.52330453555473e-07,1.76165211269791e-07,1.79834862763031e-05,TRUE,3.48941221435295e-07,0,0.000697882407381152,1999.999898252,18,0
"normal","severidad",1000,2,"A",2,"observed",TRUE,NA,2.63597651173522e-07,2.63597581651746e-07,1.3179879947492e-07,3.68945953144844e-06,TRUE,3.51622055083032e-07,0,0.00070324429554262,2000.0005271953,9,0
"normal","severidad",1000,2,"B",2,"observed",TRUE,NA,7.50797730719891e-06,1.37832303801808e-05,6.8916389374226e-06,0.00299854287096516,TRUE,3.51624337850406e-07,0,0.000703253958162858,2000.01501595378,9,0
"normal","severidad",1000,2,"C_richardson",2,"observed",TRUE,NA,9.16903057468862e-08,3.45622032673734e-07,1.72811031244946e-07,2.09069346195083e-05,TRUE,3.51622221805147e-07,0,0.000703244508108333,2000.00018338061,18,0.00099999999999989
"normal","severidad",1000,3,"A",2,"observed",TRUE,NA,2.44815586723772e-07,2.44815526674169e-07,1.22407770839361e-07,2.9031333199621e-06,TRUE,3.55525095243785e-07,0,0.000711050364566216,2000.00048963117,9,0.00099999999999989
"normal","severidad",1000,3,"B",2,"observed",TRUE,NA,2.32584676106892e-06,2.80627430467049e-06,1.4031381367055e-06,0.00324432365418233,TRUE,3.55525358019223e-07,0,0.000711052372598647,2000.00465169027,9,0
"normal","severidad",1000,3,"C_richardson",2,"observed",TRUE,NA,7.51710556563393e-08,1.94981849048541e-07,9.74909197979239e-08,2.80636360465912e-05,TRUE,3.55525145987612e-07,0,0.000711050238548755,1999.9998496579,18,0
"normal","severidad",10000,1,"A",2,"observed",TRUE,NA,2.38853018769232e-07,2.38852961592906e-07,1.19426487999121e-07,6.63879749813574e-07,TRUE,3.44174620491353e-07,0,0.0068834940540222,20000.0047770604,9,0.00099999999999989
"normal","severidad",10000,1,"B",2,"observed",TRUE,NA,9.57277015293383e-07,4.36483590918986e-05,2.18244176985598e-05,0.000490495491424444,TRUE,3.4418997773529e-07,0,0.00688379300362696,19999.9808546237,9,0.00099999999999989
"normal","severidad",10000,1,"C_richardson",2,"observed",TRUE,NA,2.53081572414369e-07,8.04803458983275e-07,4.02401810420216e-07,1.59934571247878e-05,TRUE,3.44174816693889e-07,0,0.00688349807722108,20000.0050616308,18,0.00200000000000022
"normal","severidad",10000,2,"A",2,"observed",TRUE,NA,2.70246169752098e-07,2.70246096619051e-07,1.35123057552936e-07,1.83250762400493e-07,TRUE,3.41906951711359e-07,0,0.00683814088222223,20000.0054049234,9,0.00099999999999989
"normal","severidad",10000,2,"B",2,"observed",TRUE,NA,2.5499441962712e-06,3.90235215323635e-05,1.95115704155639e-05,0.000794363703890117,TRUE,3.41894510241115e-07,0,0.00683787283006512,19999.9490012743,9,0.00099999999999989
"normal","severidad",10000,2,"C_richardson",2,"observed",TRUE,NA,1.28093448782795e-07,1.17604012012733e-06,5.88020232921865e-07,2.54514729833946e-06,TRUE,3.41907341688008e-07,0,0.0068381477098788,20000.0025618689,18,0.00200000000000022
"normal","severidad",10000,3,"A",2,"observed",TRUE,NA,2.47447012263997e-07,2.47446950793023e-07,1.23723483050712e-07,5.37488112959336e-07,TRUE,3.46459146371542e-07,0,0.00692918464207942,20000.0049489402,9,0.00099999999999989
"normal","severidad",10000,3,"B",2,"observed",TRUE,NA,1.16570208557981e-05,8.86114453987116e-05,4.43067042413853e-05,0.00157733103675907,TRUE,3.46485930476189e-07,0,0.00692979951545478,20000.2331402751,9,0.00099999999999989
"normal","severidad",10000,3,"C_richardson",2,"observed",TRUE,NA,3.95043840420414e-07,9.81114227922754e-07,4.90557234255988e-07,3.32445937067763e-06,TRUE,3.46459475831656e-07,0,0.0069291922542325,20000.0079008768,18,0.00200000000000022
"normal","sd_pequena",100,1,"A",2,"observed",TRUE,NA,4.57721756936986e-13,2.36852264270735e-07,1.18426139243266e-07,3.73008744454904e-20,TRUE,1.87116463046692e-06,0,200.000047370464,106885329.122833,9,0.00099999999999989
"normal","sd_pequena",100,1,"B",2,"observed",TRUE,NA,6.95776798186744e-12,2.20511890784547e-07,1.10255951591799e-07,1.01054205102117e-17,TRUE,1.87116459989556e-06,0,200.000044102388,106885329.122149,9,0
"normal","sd_pequena",100,1,"C_richardson",2,"observed",TRUE,NA,1.27356655509385e-13,8.81684676761721e-09,4.40842339697305e-09,1.86504414757065e-19,TRUE,1.87116420377499e-06,0,200.000001763369,106885329.122833,18,0
"normal","sd_pequena",100,2,"A",2,"observed",TRUE,NA,1.32321675774708e-12,2.27470978842592e-07,1.13735495790662e-07,4.0916351115058e-20,TRUE,2.56841352792346e-06,0,200.000045494206,77869098.3051711,9,0
"normal","sd_pequena",100,2,"B",2,"observed",TRUE,NA,1.92327421280442e-11,1.76263344181936e-07,8.81316682434234e-08,8.31368768312257e-18,TRUE,2.5684124909134e-06,0,199.999964747337,77869098.3065671,9,0
"normal","sd_pequena",100,2,"C_richardson",2,"observed",TRUE,NA,1.71108319405136e-12,1.57595785550328e-08,7.8797892757608e-09,2.31859379380493e-19,TRUE,2.5684129032053e-06,0,199.999996848084,77869098.3052118,18,0
"normal","sd_pequena",100,3,"A",2,"observed",TRUE,NA,4.66321528388702e-13,2.412066552356e-07,1.20603334869781e-07,4.71247523807806e-20,TRUE,1.808091833267e-06,0,200.000048241343,110613877.327217,9,0
"normal","sd_pequena",100,3,"B",2,"observed",TRUE,NA,4.21046599148635e-11,8.54500325832823e-08,4.27250153397602e-08,9.57515596057208e-18,TRUE,1.80809124271017e-06,0,199.999982909995,110613877.322589,9,0
"normal","sd_pequena",100,3,"C_richardson",2,"observed",TRUE,NA,1.39173655831142e-13,1.4070559679532e-08,7.03527976401198e-09,2.67040331660327e-19,TRUE,1.80809137170169e-06,0,199.999997185888,110613877.327248,18,0
"normal","sd_pequena",1000,1,"A",2,"observed",TRUE,NA,9.08349404172695e-13,2.21033017237001e-07,1.10516514659239e-07,2.46171796325799e-21,TRUE,2.14265742407217e-06,0,2000.00044206613,933420536.384705,9,0.00099999999999989
"normal","sd_pequena",1000,1,"B",2,"observed",TRUE,NA,2.98182459348526e-10,2.29086057527306e-06,1.14542963160574e-06,1.50057350457834e-18,TRUE,2.14265204258505e-06,0,1999.99541828935,933420536.105716,9,0.00099999999999989
"normal","sd_pequena",1000,1,"C_richardson",2,"observed",TRUE,NA,1.61228669345082e-12,1.32421807306035e-08,6.62109034550668e-09,1.18983062765863e-19,TRUE,2.14265692210476e-06,0,1999.99997351564,933420536.382507,18,0
"normal","sd_pequena",1000,2,"A",2,"observed",TRUE,NA,1.40173401704671e-12,2.40061942315758e-07,1.20030978296881e-07,2.17981751497823e-21,TRUE,1.98322560626772e-06,0,2000.000480124,1008458379.01813,9,0
"normal","sd_pequena",1000,2,"B",2,"observed",TRUE,NA,1.70576127704445e-10,1.41625245209008e-06,7.0812597534802e-07,2.65747226653016e-18,TRUE,1.9832223210708e-06,0,1999.99716749911,1008458379.18862,9,0
"normal","sd_pequena",1000,2,"C_richardson",2,"observed",TRUE,NA,2.94532567806387e-13,3.50363933548058e-08,1.75181965815206e-08,3.41504837961024e-20,TRUE,1.9832250606875e-06,0,1999.99992992722,1008458379.01707,18,0
"normal","sd_pequena",1000,3,"A",2,"observed",TRUE,NA,1.84309547369479e-12,2.3425784518414e-07,1.17128929419724e-07,1.60090475341341e-20,TRUE,2.0446694286673e-06,0,2000.0004685158,978153456.238281,9,0
"normal","sd_pequena",1000,3,"B",2,"observed",TRUE,NA,4.1668943575876e-10,3.0627626461205e-06,1.53138015042544e-06,6.50569284958681e-18,TRUE,2.04466268816589e-06,0,1999.99387449347,978153455.83287,9,0
"normal","sd_pequena",1000,3,"C_richardson",2,"observed",TRUE,NA,6.77421423536679e-12,3.94924838208721e-08,1.97462417264849e-08,6.78478866945732e-20,TRUE,2.04466886894818e-06,0,1999.99992101504,978153456.233398,18,0
"normal","sd_pequena",10000,1,"A",2,"observed",TRUE,NA,8.00189315112277e-13,2.53780395795006e-07,1.26890205954137e-07,9.08381970252285e-23,TRUE,2.03553150750683e-06,0,20000.0050756092,9825446082.19092,9,0.00099999999999989
"normal","sd_pequena",10000,1,"B",2,"observed",TRUE,NA,4.83728868795461e-10,9.04289782391715e-06,4.52145913375314e-06,1.88261490851402e-18,TRUE,2.03554939706531e-06,0,20000.180859592,9825446086.90592,9,0.00099999999999989
"normal","sd_pequena",10000,1,"C_richardson",2,"observed",TRUE,NA,6.24738576065488e-12,6.29635138763929e-08,3.14817574458323e-08,6.75230726729159e-21,TRUE,2.03553111908103e-06,0,20000.0012592704,9825446082.24626,18,0.00200000000000022
"normal","sd_pequena",10000,2,"A",2,"observed",TRUE,NA,2.66087303140235e-12,2.11172226495621e-07,1.05586118842628e-07,1.43630349957595e-21,TRUE,1.94385674416639e-06,0,20000.0042234454,10288826212.8705,9,0.00100000000000033
"normal","sd_pequena",10000,2,"B",2,"observed",TRUE,NA,7.26575373672981e-10,1.25968620498163e-05,6.2984111899224e-06,8.58360052710925e-19,TRUE,1.94383184883423e-06,0,19999.7480659326,10288826205.4305,9,0
"normal","sd_pequena",10000,2,"C_richardson",2,"observed",TRUE,NA,2.01053258316197e-11,6.39790713191044e-08,3.19895351572986e-08,2.43045149257652e-20,TRUE,1.94385620934386e-06,0,19999.9987204187,10288826212.6908,18,0.00200000000000022
"normal","sd_pequena",10000,3,"A",2,"observed",TRUE,NA,2.49569943850015e-12,2.28323833007764e-07,1.14161922976137e-07,1.56731714677319e-21,TRUE,1.98147935712085e-06,0,20000.0045664777,10093471069.7855,9,0.00099999999999989
"normal","sd_pequena",10000,3,"B",2,"observed",TRUE,NA,6.17092791836327e-10,2.81084765375749e-06,1.4054228392258e-06,5.30766602757495e-19,TRUE,1.98147333625755e-06,0,19999.9437832049,10093471063.5838,9,0.00099999999999989
"normal","sd_pequena",10000,3,"C_richardson",2,"observed",TRUE,NA,9.29418411844973e-12,1.11630565945495e-07,5.5815281372576e-08,1.24804926336231e-20,TRUE,1.98147868348417e-06,0,19999.9977673889,10093471069.904,18,0.00200000000000022
"lognormal","tipica",100,1,"A",2,"observed",TRUE,NA,1.47132007506595e-07,1.52587867417731e-07,7.62939367075953e-08,6.63033195560758e-11,TRUE,0.276335747348091,0,55.2671582038315,200.000030517578,9,0
"lognormal","tipica",100,1,"B",2,"observed",TRUE,NA,7.53750810906189e-05,7.81585841421663e-05,3.9080055696489e-05,4.0412843950586e-08,TRUE,0.276313191285657,0,55.2671413783811,200.015632941434,9,0
"lognormal","tipica",100,1,"C_richardson",2,"observed",TRUE,NA,2.45834011605685e-07,2.54313216800798e-07,1.27156600281742e-07,3.31516732674863e-10,TRUE,0.276335853767109,0,55.2671582038314,199.99994913737,18,0
"lognormal","tipica",100,2,"A",2,"observed",TRUE,NA,7.52797982704071e-08,7.62939511870919e-08,3.81469747417424e-08,2.78809759680886e-10,TRUE,0.265555892738812,0,53.1111756420129,199.999984741211,9,0
"lognormal","tipica",100,2,"B",2,"observed",TRUE,NA,3.10460478549683e-05,3.16577554748123e-05,1.58290030161796e-05,9.91355434031171e-08,TRUE,0.265545115804974,0,53.1111121158619,200.006331766643,9,0
"lognormal","tipica",100,2,"C_richardson",2,"observed",TRUE,NA,8.11720602863693e-07,8.39232693008709e-07,4.19616434668167e-07,4.64682478880578e-10,TRUE,0.265555662076463,0,53.1111788984467,200.00016784668,18,0.00099999999999989
"lognormal","tipica",100,3,"A",2,"observed",TRUE,NA,2.22370635114821e-07,2.28881888696653e-07,1.14440937811449e-07,2.63211207753734e-10,TRUE,0.251804159848329,0,50.360821390458,199.999954223633,9,0.00099999999999989
"lognormal","tipica",100,3,"B",2,"observed",TRUE,NA,4.47090757497176e-05,4.5853148874373e-05,2.29263116293076e-05,9.16867065963231e-08,TRUE,0.251812644882732,0,50.3605498395064,199.990829802106,9,0
"lognormal","tipica",100,3,"C_richardson",2,"observed",TRUE,NA,1.30717796134321e-06,1.34786151710328e-06,6.73930531542562e-07,8.77371720018217e-11,TRUE,0.251804431641177,0,50.3608187646505,199.99973042806,18,0
"lognormal","tipica",1000,1,"A",2,"observed",TRUE,NA,7.03835752051736e-07,7.32422412234815e-07,3.662111390743e-07,3.49372645693012e-11,TRUE,0.289806021992193,0,579.611637335371,1999.99853515625,9,0.00099999999999989
"lognormal","tipica",1000,1,"B",2,"observed",TRUE,NA,0.000178576857693302,0.000185403376894512,9.26973920440539e-05,2.23149378043862e-08,TRUE,0.289850294730295,0,579.604545406803,1999.62926292421,9,0
"lognormal","tipica",1000,1,"C_richardson",2,"observed",TRUE,NA,3.5174322587005e-06,3.66212278635362e-06,1.83105971683736e-06,1.16457893837559e-11,TRUE,0.28980686682116,0,579.611616990625,1999.99267578125,18,0.00099999999999989
"lognormal","tipica",1000,2,"A",2,"observed",TRUE,NA,6.45361580338777e-07,6.71387170750374e-07,3.35693528963514e-07,3.91479054169756e-11,TRUE,0.290871843326208,0,581.743316287464,1999.99865722656,9,0
