dist,dgp,n,cfg,m,k,objective,parameter,theta_true,R,n_success,conv_rate,bias,rel_bias,rmse,rel_rmse,sd,fail_not_applicable,fail_optimizer,fail_boundary,fail_nonfinite
weibull,wei_hazard_dec,100,P5,5,2,C,scale,500.0,300,300,1.0,0.7504640046158784,0.0015009280092317567,78.22804397939593,0.15645608795879187,78.3551451054859,0,0,0,0
weibull,wei_hazard_dec,100,P5,5,2,D,shape,0.7,300,300,1.0,0.024842881570875663,0.035489830815536666,0.0735042350927358,0.10500605013247973,0.0692943685315836,0,0,0,0
weibull,wei_hazard_dec,100,P5,5,2,D,scale,500.0,300,300,1.0,-1.0560712177864957,-0.0021121424355729913,77.87338898959791,0.15574677797919584,77.99633015748226,0,0,0,0
weibull,wei_hazard_dec,100,Pmk,2,2,A,shape,0.7,300,294,0.98,0.028020669711444568,0.04002952815920653,0.09827419895015728,0.14039171278593898,0.09435540453575159,0,6,0,0
weibull,wei_hazard_dec,100,Pmk,2,2,A,scale,500.0,300,294,0.98,-0.7041537902265418,-0.0014083075804530835,81.24230104525687,0.16248460209051374,81.37776486636184,0,6,0,0
weibull,wei_hazard_dec,100,Pmk,2,2,B,shape,0.7,300,300,1.0,0.02870535595662982,0.04100765136661403,0.09863245749910989,0.14090351071301413,0.09452060460042733,0,0,0,0
weibull,wei_hazard_dec,100,Pmk,2,2,B,scale,500.0,300,300,1.0,-0.7942945245067676,-0.0015885890490135353,82.11035808819817,0.16422071617639633,82.24370345162356,0,0,0,0
weibull,wei_hazard_dec,100,Pmk,2,2,Bg,shape,0.7,300,300,1.0,0.028704777397169368,0.0410068248530991,0.09863142709229333,0.1409020387032762,0.09451970206489288,0,0,0,0
weibull,wei_hazard_dec,100,Pmk,2,2,Bg,scale,500.0,300,300,1.0,-0.7942683498268366,-0.001588536699653673,82.1107214051991,0.1642214428103982,82.24406764632975,0,0,0,0
weibull,wei_hazard_dec,100,Pmk,2,2,C,shape,0.7,300,300,1.0,0.02870557907595983,0.04100797010851405,0.09863288620386512,0.14090412314837875,0.09452098546422827,0,0,0,0
weibull,wei_hazard_dec,100,Pmk,2,2,C,scale,500.0,300,300,1.0,-0.7944382896409365,-0.001588876579281873,82.11043056155133,0.16422086112310266,82.24377465623958,0,0,0,0
weibull,wei_hazard_dec,100,Pmk,2,2,D,shape,0.7,300,300,1.0,0.028705681763152135,0.04100811680450305,0.09863012098875427,0.14090017284107753,0.09451805901007691,0,0,0,0
weibull,wei_hazard_dec,100,Pmk,2,2,D,scale,500.0,300,300,1.0,-0.7948633765142858,-0.0015897267530285716,82.10963838365515,0.1642192767673103,82.24297699656884,0,0,0,0
weibull,wei_hazard_dec,1000,P3c,3,2,A,shape,0.7,300,294,0.98,-0.0001289236341839306,-0.00018417662026275802,0.033668895475928065,0.048098422108468666,0.033726054732546744,0,6,0,0
weibull,wei_hazard_dec,1000,P3c,3,2,A,scale,500.0,300,294,0.98,0.935982309759936,0.001871964619519872,26.00250123059823,0.052005002461196465,26.029956368550035,0,6,0,0
weibull,wei_hazard_dec,1000,P3c,3,2,B,shape,0.7,300,300,1.0,0.0011973631062608403,0.001710518723229772,0.026530038942550984,0.03790005563221569,0.026547287673655037,0,0,0,0
weibull,wei_hazard_dec,1000,P3c,3,2,B,scale,500.0,300,300,1.0,0.5449434641874973,0.0010898869283749945,25.853600090071996,0.05170720018014399,25.891044039262304,0,0,0,0
weibull,wei_hazard_dec,1000,P3c,3,2,Bg,shape,0.7,300,300,1.0,-9.921206450513864e-05,-0.00014173152072162663,0.033547366594200115,0.04792480942028588,0.03360327209300356,0,0,0,0
weibull,wei_hazard_dec,1000,P3c,3,2,Bg,scale,500.0,300,300,1.0,0.9177167571762652,0.0018354335143525304,25.84193145465766,0.05168386290931532,25.868781638731992,0,0,0,0
weibull,wei_hazard_dec,1000,P3c,3,2,C,shape,0.7,300,300,1.0,0.0011149452886012323,0.0015927789837160463,0.02652164538365722,0.03788806483379603,0.026542473771414873,0,0,0,0
weibull,wei_hazard_dec,1000,P3c,3,2,C,scale,500.0,300,300,1.0,0.9462807895456535,0.001892561579091307,25.843582033499867,0.05168716406699973,25.869403519429618,0,0,0,0
weibull,wei_hazard_dec,1000,P3c,3,2,D,shape,0.7,300,300,1.0,0.0003939160246385631,0.0005627371780550902,0.026500060955771936,0.037857229936817054,0.026541405668779938,0,0,0,0
weibull,wei_hazard_dec,1000,P3c,3,2,D,scale,500.0,300,300,1.0,1.071190433635877,0.002142380867271754,25.859988750931777,0.05171997750186355,25.880964374931242,0,0,0,0
weibull,wei_hazard_dec,1000,P3w,3,2,A,shape,0.7,300,291,0.97,0.0006691157005538351,0.0009558795722197645,0.02906502979005649,0.041521471128652135,0.029107382526926396,0,9,0,0
weibull,wei_hazard_dec,1000,P3w,3,2,A,scale,500.0,300,291,0.97,0.058405902633523965,0.00011681180526704793,26.12386144891609,0.05224772289783218,26.168798425107678,0,9,0,0
weibull,wei_hazard_dec,1000,P3w,3,2,B,shape,0.7,300,300,1.0,0.0020985004026404797,0.002997857718057828,0.02308592033737827,0.03297988619625467,0.02302875940535498,0,0,0,0
weibull,wei_hazard_dec,1000,P3w,3,2,B,scale,500.0,300,300,1.0,-0.36635357351389075,-0.0007327071470277815,25.75528694930726,0.05151057389861452,25.795709974281667,0,0,0,0
weibull,wei_hazard_dec,1000,P3w,3,2,Bg,shape,0.7,300,300,1.0,0.00107818446498964,0.0015402635214137714,0.029032350528540283,0.041474786469343265,0.029060798259104015,0,0,0,0
weibull,wei_hazard_dec,1000,P3w,3,2,Bg,scale,500.0,300,300,1.0,0.027949762501634723,5.589952500326944e-05,26.191477655755715,0.05238295531151143,26.235224615737287,0,0,0,0
weibull,wei_hazard_dec,1000,P3w,3,2,C,shape,0.7,300,300,1.0,0.0019343286729871512,0.0027633266756959306,0.023057819020794096,0.03293974145827728,0.023014930240181527,0,0,0,0
weibull,wei_hazard_dec,1000,P3w,3,2,C,scale,500.0,300,300,1.0,0.5092304961798391,0.001018460992359678,25.657461566747063,0.051314923133494124,25.69526884768307,0,0,0,0
weibull,wei_hazard_dec,1000,P3w,3,2,D,shape,0.7,300,300,1.0,0.0017924498589665383,0.0025606426556664835,0.021491697935013047,0.03070242562144721,0.02145260476344828,0,0,0,0
weibull,wei_hazard_dec,1000,P3w,3,2,D,scale,500.0,300,300,1.0,0.18136303633394846,0.00036272607266789694,25.808348962868404,0.05161669792573681,25.850832393232245,0,0,0,0
weibull,wei_hazard_dec,1000,P5,5,2,A,shape,0.7,300,297,0.99,0.0022356909274081627,0.0031938441820116613,0.034235101417658634,0.048907287739512334,0.034219681045874036,0,3,0,0
weibull,wei_hazard_dec,1000,P5,5,2,A,scale,500.0,300,297,0.99,0.8944316294014811,0.0017888632588029623,27.426409278147194,0.05485281855629439,27.458085479802097,0,3,0,0
weibull,wei_hazard_dec,1000,P5,5,2,B,shape,0.7,300,300,1.0,0.0014017832971560118,0.002002547567365731,0.021826667136738497,0.031180953052483567,0.021818000650696064,0,0,0,0
weibull,wei_hazard_dec,1000,P5,5,2,B,scale,500.0,300,300,1.0,-0.2804413040777831,-0.0005608826081555662,24.600554707335682,0.049201109414671367,24.64005721005192,0,0,0,0
weibull,wei_hazard_dec,1000,P5,5,2,Bg,shape,0.7,300,300,1.0,0.0023255497196520425,0.003322213885217204,0.03409183773670109,0.048702625338144415,0.0340692569088524,0,0,0,0
weibull,wei_hazard_dec,1000,P5,5,2,Bg,scale,500.0,300,300,1.0,0.9570283115800748,0.0019140566231601497,27.379831557543866,0.05475966311508773,27.408820070477837,0,0,0,0
weibull,wei_hazard_dec,1000,P5,5,2,C,shape,0.7,300,300,1.0,0.0016106326598031018,0.002300903799718717,0.021780763265395568,0.031115376093422242,0.021757423156240567,0,0,0,0
weibull,wei_hazard_dec,1000,P5,5,2,C,scale,500.0,300,300,1.0,0.758766423230611,0.0015175328464612221,24.531217142331993,0.04906243428466399,24.560448014809936,0,0,0,0
weibull,wei_hazard_dec,1000,P5,5,2,D,shape,0.7,300,300,1.0,0.0011601389466174838,0.0016573413523106914,0.021069543917236002,0.03009934845319429,0.021072730206741087,0,0,0,0
weibull,wei_hazard_dec,1000,P5,5,2,D,scale,500.0,300,300,1.0,0.7484035733509131,0.0014968071467018262,24.65768011113208,0.04931536022226416,24.687499996446835,0,0,0,0
weibull,wei_hazard_dec,1000,Pmk,2,2,A,shape,0.7,300,296,0.9866666666666667,0.0007688481499119604,0.0010983544998742292,0.026459227210987268,0.037798896015696096,0.026492843602230195,0,4,0,0
weibull,wei_hazard_dec,1000,Pmk,2,2,A,scale,500.0,300,296,0.9866666666666667,1.3339656221198197,0.0026679312442396395,26.816482450747042,0.053632964901494086,26.828640335110833,0,4,0,0
weibull,wei_hazard_dec,1000,Pmk,2,2,B,shape,0.7,300,300,1.0,0.0010321684034977352,0.0014745262907110504,0.026416448822348428,0.037737784031926326,0.02644038027590291,0,0,0,0
weibull,wei_hazard_dec,1000,Pmk,2,2,B,scale,500.0,300,300,1.0,1.5412819326416525,0.003082563865283305,26.943093579847698,0.0538861871596954,26.943916886386017,0,0,0,0
weibull,wei_hazard_dec,1000,Pmk,2,2,Bg,shape,0.7,300,300,1.0,0.0010330581120341353,0.0014757973029059077,0.026417866775967434,0.03773980967995348,0.0264417668226919,0,0,0,0
weibull,wei_hazard_dec,1000,Pmk,2,2,Bg,scale,500.0,300,300,1.0,1.5417799316220453,0.0030835598632440904,26.943327597858733,0.05388665519571747,26.944123093026384,0,0,0,0
weibull,wei_hazard_dec,1000,Pmk,2,2,C,shape,0.7,300,300,1.0,0.0010320999032518152,0.0014744284332168789,0.026416493049640246,0.03773784721377178,0.026440427293881037,0,0,0,0
weibull,wei_hazard_dec,1000,Pmk,2,2,C,scale,500.0,300,300,1.0,1.541299224468446,0.003082598448936892,26.943129665403657,0.05388625933080731,26.943952099060418,0,0,0,0
weibull,wei_hazard_dec,1000,Pmk,2,2,D,shape,0.7,300,300,1.0,0.0010356527307398,0.0014795039010568572,0.02641643249274581,0.03773776070392259,0.026440227201115277,0,0,0,0
weibull,wei_hazard_dec,1000,Pmk,2,2,D,scale,500.0,300,300,1.0,1.5380759890957734,0.003076151978191547,26.942280337488253,0.0538845606749765,26.943284766628313,0,0,0,0
weibull,wei_hazard_dec,10000,P3c,3,2,A,shape,0.7,300,295,0.9833333333333333,-0.0003608398331776952,-0.000515485475968136,0.010212733174932048,0.014589618821331498,0.010223699539335536,0,5,0,0
weibull,wei_hazard_dec,10000,P3c,3,2,A,scale,500.0,300,295,0.9833333333333333,0.23704585290369096,0.00047409170580738194,8.087206738051682,0.016174413476103364,8.09746811354095,0,5,0,0
weibull,wei_hazard_dec,10000,P3c,3,2,B,shape,0.7,300,300,1.0,-6.210048426102954e-05,-8.87149775157565e-05,0.009554739983798336,0.013649628548283338,0.009570502324171518,0,0,0,0
weibull,wei_hazard_dec,10000,P3c,3,2,B,scale,500.0,300,300,1.0,0.13718660117319814,0.00027437320234639627,8.040653646781813,0.016081307293563624,8.052915978481696,0,0,0,0
weibull,wei_hazard_dec,10000,P3c,3,2,Bg,shape,0.7,300,300,1.0,-0.00031818683899376143,-0.0004545526271339449,0.01014437269076725,0.014491960986810357,0.010156322697073936,0,0,0,0
weibull,wei_hazard_dec,10000,P3c,3,2,Bg,scale,500.0,300,300,1.0,0.1787729662578954,0.0003575459325157908,8.032271645135012,0.016064543290270024,8.043699294202913,0,0,0,0
weibull,wei_hazard_dec,10000,P3c,3,2,C,shape,0.7,300,300,1.0,-7.006203002890565e-05,-0.00010008861432700808,0.009553916952525832,0.013648452789322618,0.009569622739636708,0,0,0,0
weibull,wei_hazard_dec,10000,P3c,3,2,C,scale,500.0,300,300,1.0,0.1773113039294003,0.00035462260785880064,8.038925529989687,0.016077851059979373,8.050398380941052,0,0,0,0
weibull,wei_hazard_dec,10000,P3c,3,2,D,shape,0.7,300,300,1.0,-0.00017309998356829226,-0.0002472856908118461,0.00913668846864299,0.013052412098061414,0.009150311830243348,0,0,0,0
weibull,wei_hazard_dec,10000,P3c,3,2,D,scale,500.0,300,300,1.0,0.18279832578377864,0.0003655966515675573,8.059906798360817,0.016119813596721634,8.071296993309122,0,0,0,0
weibull,wei_hazard_dec,10000,P3w,3,2,A,shape,0.7,300,290,0.9666666666666667,0.00014695349322912943,0.0002099335617558992,0.0084857676979368,0.012122525282766859,0.008499161539617196,0,10,0,0
weibull,wei_hazard_dec,10000,P3w,3,2,A,scale,500.0,300,290,0.9666666666666667,-0.01348682509609489,-2.697365019218978e-05,8.189762219023343,0.016379524438046685,8.203907997736813,0,10,0,0
weibull,wei_hazard_dec,10000,P3w,3,2,B,shape,0.7,300,300,1.0,0.0005485924979150569,0.0007837035684500813,0.007478081147798769,0.010682973068283957,0.007470392658972174,0,0,0,0
weibull,wei_hazard_dec,10000,P3w,3,2,B,scale,500.0,300,300,1.0,0.01004345597698375,2.0086911953967502e-05,7.815639213553866,0.015631278427107733,7.828691470860206,0,0,0,0
weibull,wei_hazard_dec,10000,P3w,3,2,Bg,shape,0.7,300,300,1.0,0.00012324881014835753,0.0001760697287833679,0.008486641309687525,0.012123773299553608,0.008499924677027572,0,0,0,0
weibull,wei_hazard_dec,10000,P3w,3,2,Bg,scale,500.0,300,300,1.0,-0.05639371217966982,-0.00011278742435933964,8.200005354265933,0.016400010708531865,8.213512047823942,0,0,0,0
weibull,wei_hazard_dec,10000,P3w,3,2,C,shape,0.7,300,300,1.0,0.0005320548338144659,0.0007600783340206657,0.007475836747401502,0.010679766782002147,0.0074693388464860495,0,0,0,0
weibull,wei_hazard_dec,10000,P3w,3,2,C,scale,500.0,300,300,1.0,0.10031711242589836,0.0002006342248517967,7.812886467823028,0.015625772935646057,7.825295453367134,0,0,0,0
weibull,wei_hazard_dec,10000,P3w,3,2,D,shape,0.7,300,300,1.0,0.0003795718950357907,0.0005422455643368439,0.006471550267314561,0.009245071810449373,0.006471203620130397,0,0,0,0
weibull,wei_hazard_dec,10000,P3w,3,2,D,scale,500.0,300,300,1.0,-0.026141847147471253,-5.228369429494251e-05,8.037929116761148,0.016075858233522297,8.051316668111191,0,0,0,0
weibull,wei_hazard_dec,10000,P5,5,2,A,shape,0.7,300,297,0.99,0.0004505299723847056,0.0006436142462638652,0.010320932206371806,0.014744188866245438,0.0103284969395054,0,3,0,0
weibull,wei_hazard_dec,10000,P5,5,2,A,scale,500.0,300,297,0.99,0.15211003251380362,0.0003042200650276072,8.493770468718052,0.016987540937436103,8.506741522932415,0,3,0,0
weibull,wei_hazard_dec,10000,P5,5,2,B,shape,0.7,300,300,1.0,0.0003619072357512465,0.0005170103367874951,0.007126612926131133,0.010180875608758761,0.007129309817919019,0,0,0,0
weibull,wei_hazard_dec,10000,P5,5,2,B,scale,500.0,300,300,1.0,-0.006818502297562645,-1.363700459512529e-05,7.420368821950913,0.014840737643901827,7.432763969697841,0,0,0,0
weibull,wei_hazard_dec,10000,P5,5,2,Bg,shape,0.7,300,300,1.0,0.0004760964382360955,0.0006801377689087079,0.010319435470315347,0.01474205067187907,0.010325670867813035,0,0,0,0
weibull,wei_hazard_dec,10000,P5,5,2,Bg,scale,500.0,300,300,1.0,0.24577027317855027,0.0004915405463571006,8.511093148873485,0.01702218629774697,8.521758707362658,0,0,0,0
weibull,wei_hazard_dec,10000,P5,5,2,C,shape,0.7,300,300,1.0,0.0003940827460287011,0.000562975351469573,0.00713315474463005,0.010190221063757216,0.007134160747091317,0,0,0,0
weibull,wei_hazard_dec,10000,P5,5,2,C,scale,500.0,300,300,1.0,0.10625635260385025,0.0002125127052077005,7.417140898058552,0.014834281796117104,7.428771376866432,0,0,0,0
weibull,wei_hazard_dec,10000,P5,5,2,D,shape,0.7,300,300,1.0,0.00013558222817322552,0.00019368889739032217,0.006884259080363309,0.009834655829090442,0.006894424135403265,0,0,0,0
weibull,wei_hazard_dec,10000,P5,5,2,D,scale,500.0,300,300,1.0,0.10738881127173272,0.00021477762254346543,7.570730432610329,0.015141460865220658,7.582616997331897,0,0,0,0
weibull,wei_hazard_dec,10000,Pmk,2,2,A,shape,0.7,300,297,0.99,-0.00014430788537822536,-0.00020615412196889338,0.009453179234823793,0.01350454176403399,0.009468030586859388,0,3,0,0
weibull,wei_hazard_dec,10000,Pmk,2,2,A,scale,500.0,300,297,0.99,0.32788531878168214,0.0006557706375633643,8.087731627567136,0.016175463255134272,8.094721450495953,0,3,0,0
weibull,wei_hazard_dec,10000,Pmk,2,2,B,shape,0.7,300,300,1.0,-8.510111783299745e-05,-0.00012157302547571065,0.009444136347633417,0.013491623353762026,0.009459531963527456,0,0,0,0
weibull,wei_hazard_dec,10000,Pmk,2,2,B,scale,500.0,300,300,1.0,0.2668703724420425,0.000533740744884085,8.123763054125105,0.01624752610825021,8.132944669297846,0,0,0,0
weibull,wei_hazard_dec,10000,Pmk,2,2,Bg,shape,0.7,300,300,1.0,-8.211499622789997e-05,-0.00011730713746842853,0.009443901127040522,0.013491287324343603,0.00945932282207448,0,0,0,0
weibull,wei_hazard_dec,10000,Pmk,2,2,Bg,scale,500.0,300,300,1.0,0.26802468725207973,0.0005360493745041595,8.123848050653741,0.016247696101307482,8.132991768150474,0,0,0,0
weibull,wei_hazard_dec,10000,Pmk,2,2,C,shape,0.7,300,300,1.0,-8.506361993287914e-05,-0.00012151945704697022,0.009444179571035135,0.013491685101478764,0.009459575599302418,0,0,0,0
weibull,wei_hazard_dec,10000,Pmk,2,2,C,scale,500.0,300,300,1.0,0.26675186758393465,0.0005335037351678693,8.123765329105897,0.016247530658211794,8.132950850006345,0,0,0,0
weibull,wei_hazard_dec,10000,Pmk,2,2,D,shape,0.7,300,300,1.0,-8.415846166331953e-05,-0.00012022637380474219,0.009442584733436364,0.01348940676205195,0.009457986156784597,0,0,0,0
weibull,wei_hazard_dec,10000,Pmk,2,2,D,scale,500.0,300,300,1.0,0.26488176199063673,0.0005297635239812735,8.122853597416945,0.01624570719483389,8.132098435651436,0,0,0,0
weibull,wei_ligera,100,P3c,3,2,A,shape,2.5,300,299,0.9966666666666667,0.06894008833194887,0.027576035332779546,0.34471863475900416,0.13788745390360166,0.33832087450698783,0,1,0,0
weibull,wei_ligera,100,P3c,3,2,A,scale,800.0,300,299,0.9966666666666667,-1.8899743854860844,-0.0023624679818576057,39.10759899029638,0.04888449873787048,39.12738859431777,0,1,0,0
weibull,wei_ligera,100,P3c,3,2,B,shape,2.5,300,300,1.0,0.07926553934451253,0.03170621573780501,0.3566074481575938,0.14264297926303754,0.34826734966598927,0,0,0,0
weibull,wei_ligera,100,P3c,3,2,B,scale,800.0,300,300,1.0,-2.9115605433652263,-0.003639450679206533,39.17272376189217,0.04896590470236521,39.129641769523026,0,0,0,0
weibull,wei_ligera,100,P3c,3,2,Bg,shape,2.5,300,300,1.0,0.0676800297274025,0.027072011890961,0.3446075005818582,0.13784300023274326,0.3384606255043008,0,0,0,0
weibull,wei_ligera,100,P3c,3,2,Bg,scale,800.0,300,300,1.0,-1.9291533881031455,-0.002411441735128932,39.05031972892823,0.048812899661160286,39.06780622303091,0,0,0,0
weibull,wei_ligera,100,P3c,3,2,C,shape,2.5,300,300,1.0,0.07834682225937906,0.031338728903751625,0.35627535469786553,0.1425101418791462,0.3481348830500444,0,0,0,0
weibull,wei_ligera,100,P3c,3,2,C,scale,800.0,300,300,1.0,-2.3704105751360203,-0.0029630132189200254,39.20235372111213,0.049002942151390165,39.19600464649389,0,0,0,0
weibull,wei_ligera,100,P3c,3,2,D,shape,2.5,300,300,1.0,0.05328055856868641,0.021312223427474564,0.3387482171633474,0.13549928686533896,0.3350907679807192,0,0,0,0
weibull,wei_ligera,100,P3c,3,2,D,scale,800.0,300,300,1.0,-1.6768244663829819,-0.0020960305829787274,39.3317373501096,0.049164671687636996,39.36163466666987,0,0,0,0
weibull,wei_ligera,100,P3w,3,2,A,shape,2.5,300,295,0.9833333333333333,0.053337978818897014,0.021335191527558806,0.2562995207561125,0.102519808302445,0.25111404017470423,0,5,0,0
weibull,wei_ligera,100,P3w,3,2,A,scale,800.0,300,295,0.9833333333333333,-0.9718210905704154,-0.0012147763632130192,39.33629682234796,0.04917037102793495,39.39111162138082,0,5,0,0
weibull,wei_ligera,100,P3w,3,2,B,shape,2.5,300,300,1.0,0.07307938262289637,0.029231753049158548,0.29493965936770616,0.11797586374708247,0.2862199843386977,0,0,0,0
weibull,wei_ligera,100,P3w,3,2,B,scale,800.0,300,300,1.0,-2.6845946198152433,-0.0033557432747690543,38.99283604994223,0.04874104506242778,38.9653076330908,0,0,0,0
weibull,wei_ligera,100,P3w,3,2,Bg,shape,2.5,300,300,1.0,0.05241981824280861,0.020967927297123445,0.2580365757790525,0.103214630311621,0.25307811482329184,0,0,0,0
weibull,wei_ligera,100,P3w,3,2,Bg,scale,800.0,300,300,1.0,-1.0427467368319867,-0.0013034334210399834,39.1607229394184,0.048950903674272996,39.212245976170536,0,0,0,0
weibull,wei_ligera,100,P3w,3,2,C,shape,2.5,300,300,1.0,0.07116349751987228,0.02846539900794891,0.29382118172736804,0.11752847269094721,0.2855493621890292,0,0,0,0
weibull,wei_ligera,100,P3w,3,2,C,scale,800.0,300,300,1.0,-1.482603944449238,-0.0018532549305615474,39.0742675811627,0.04884283447645338,39.1113700874216,0,0,0,0
weibull,wei_ligera,100,P3w,3,2,D,shape,2.5,300,300,1.0,0.06694370004255656,0.026777480017022626,0.26453812917083724,0.1058152516683349,0.2563552669365422,0,0,0,0
weibull,wei_ligera,100,P3w,3,2,D,scale,800.0,300,300,1.0,-2.868639321959563,-0.003585799152449454,38.98710645237675,0.04873388306547094,38.946391995506985,0,0,0,0
weibull,wei_ligera,100,P5,5,2,A,shape,2.5,300,300,1.0,0.05328605563828415,0.02131442225531366,0.2490814853211443,0.09963259412845772,0.24372152800895086,0,0,0,0
weibull,wei_ligera,100,P5,5,2,A,scale,800.0,300,300,1.0,-0.8007006153331986,-0.0010008757691664983,37.23811815402501,0.04654764769253126,37.29171349189528,0,0,0,0
weibull,wei_ligera,100,P5,5,2,B,shape,2.5,300,300,1.0,0.06466327772955793,0.025865311091823173,0.2823675093815225,0.112947003752609,0.2753229861270103,0,0,0,0
weibull,wei_ligera,100,P5,5,2,B,scale,800.0,300,300,1.0,-2.7878698955609025,-0.0034848373694511283,37.07740761772782,0.046346759522159775,37.03422357968911,0,0,0,0
weibull,wei_ligera,100,P5,5,2,Bg,shape,2.5,300,300,1.0,0.053286053132315825,0.02131442125292633,0.24908160332382157,0.09963264132952862,0.24372164955981948,0,0,0,0
weibull,wei_ligera,100,P5,5,2,Bg,scale,800.0,300,300,1.0,-0.8006831464538209,-0.0010008539330672761,37.238125343774364,0.046547656679717955,37.291721071652375,0,0,0,0
weibull,wei_ligera,100,P5,5,2,C,shape,2.5,300,300,1.0,0.06675836979467586,0.026703347917870345,0.2812792706148344,0.11251170824593375,0.2736988338401451,0,0,0,0
weibull,wei_ligera,100,P5,5,2,C,scale,800.0,300,300,1.0,-1.390529943976162,-0.0017381624299702026,37.01871329405048,0.046273391617563095,37.05439679030899,0,0,0,0
weibull,wei_ligera,100,P5,5,2,D,shape,2.5,300,300,1.0,0.0595737283643305,0.0238294913457322,0.264378241238829,0.10575129649553161,0.2580091491908702,0,0,0,0
weibull,wei_ligera,100,P5,5,2,D,scale,800.0,300,300,1.0,-1.9788276614910956,-0.0024735345768638695,37.373414435884925,0.04671676804485616,37.3833482999617,0,0,0,0
weibull,wei_ligera,100,Pmk,2,2,A,shape,2.5,300,290,0.9666666666666667,0.08102194699474996,0.03240877879789998,0.35362957464184414,0.14145182985673765,0.3448178037952603,0,10,0,0
weibull,wei_ligera,100,Pmk,2,2,A,scale,800.0,300,290,0.9666666666666667,-0.8303045523473429,-0.0010378806904341787,40.09838467929935,0.050122980849124185,40.15908692860447,0,10,0,0
weibull,wei_ligera,100,Pmk,2,2,B,shape,2.5,300,300,1.0,0.07577261798271273,0.030309047193085092,0.3522931941097513,0.14091727764390052,0.3446228198188513,0,0,0,0
weibull,wei_ligera,100,Pmk,2,2,B,scale,800.0,300,300,1.0,-0.7859883427431669,-0.0009824854284289585,39.9192076815185,0.04989900960189812,39.97815495773527,0,0,0,0
weibull,wei_ligera,100,Pmk,2,2,Bg,shape,2.5,300,300,1.0,0.07577775841954937,0.030311103367819746,0.35229606792319473,0.14091842716927788,0.34462463337591565,0,0,0,0
weibull,wei_ligera,100,Pmk,2,2,Bg,scale,800.0,300,300,1.0,-0.786250631252642,-0.0009828132890658025,39.91923435943979,0.04989904294929974,39.978176510596896,0,0,0,0
weibull,wei_ligera,100,Pmk,2,2,C,shape,2.5,300,300,1.0,0.0757715517635682,0.03030862070542728,0.35228756754548934,0.14091502701819575,0.34461728400052477,0,0,0,0
weibull,wei_ligera,100,Pmk,2,2,C,scale,800.0,300,300,1.0,-0.7861957280564411,-0.0009827446600705514,39.91927166357994,0.04989908957947493,39.97821496766983,0,0,0,0
weibull,wei_ligera,100,Pmk,2,2,D,shape,2.5,300,300,1.0,0.07578202972625459,0.030312811890501834,0.3522980486741783,0.14091921946967131,0.3446257226313788,0,0,0,0
weibull,wei_ligera,100,Pmk,2,2,D,scale,800.0,300,300,1.0,-0.7865924179011472,-0.000983240522376434,39.91943064957366,0.04989928831196708,39.97836642101824,0,0,0,0
weibull,wei_ligera,1000,P3c,3,2,A,shape,2.5,300,299,0.9966666666666667,0.0032053514599343913,0.0012821405839737565,0.10370599217754582,0.04148239687101833,0.10383021928452954,0,1,0,0
weibull,wei_ligera,1000,P3c,3,2,A,scale,800.0,300,299,0.9966666666666667,-0.6392674138027132,-0.0007990842672533915,11.556261678084278,0.014445327097605347,11.557910481869204,0,1,0,0
weibull,wei_ligera,1000,P3c,3,2,B,shape,2.5,300,300,1.0,0.0018158926385405394,0.0007263570554162157,0.10575054392489597,0.04230021756995839,0.10591161870916378,0,0,0,0
weibull,wei_ligera,1000,P3c,3,2,B,scale,800.0,300,300,1.0,-0.5899512843676575,-0.000737439105459572,11.621562692211626,0.014526953365264533,11.625971828666533,0,0,0,0
weibull,wei_ligera,1000,P3c,3,2,Bg,shape,2.5,300,300,1.0,0.0031920203640503075,0.001276808145620123,0.10353368650187686,0.041413474600750746,0.10365737512622018,0,0,0,0
weibull,wei_ligera,1000,P3c,3,2,Bg,scale,800.0,300,300,1.0,-0.5819568845196272,-0.000727446105649534,11.576484597302514,0.014470605746628142,11.581165736467451,0,0,0,0
weibull,wei_ligera,1000,P3c,3,2,C,shape,2.5,300,300,1.0,0.0017349691489783048,0.000693987659591322,0.10574922872264635,0.04229969148905854,0.10591166220704022,0,0,0,0
weibull,wei_ligera,1000,P3c,3,2,C,scale,800.0,300,300,1.0,-0.5405178325559064,-0.0006756472906948829,11.613907309663935,0.014517384137079918,11.620706498972941,0,0,0,0
weibull,wei_ligera,1000,P3c,3,2,D,shape,2.5,300,300,1.0,0.0017061864378549174,0.000682474575141967,0.10358783998362074,0.041435135993448294,0.10374684354457747,0,0,0,0
weibull,wei_ligera,1000,P3c,3,2,D,scale,800.0,300,300,1.0,-0.45716849158861805,-0.0005714606144857726,11.62240820509412,0.01452801025636765,11.632817555105568,0,0,0,0
weibull,wei_ligera,1000,P3w,3,2,A,shape,2.5,300,299,0.9966666666666667,0.00640734196605397,0.002562936786421588,0.07660839729100875,0.0306433589164035,0.07646795966359424,0,1,0,0
weibull,wei_ligera,1000,P3w,3,2,A,scale,800.0,300,299,0.9966666666666667,-0.6942774026124425,-0.0008678467532655531,11.635049061102205,0.014543811326377755,11.63378719163009,0,1,0,0
weibull,wei_ligera,1000,P3w,3,2,B,shape,2.5,300,300,1.0,0.005212941925523573,0.0020851767702094294,0.08575958235634247,0.034303832942536985,0.08574402600609861,0,0,0,0
