"dist","scenario","n","rep","scheme","i","j","entry","ref","num","err","err_type"
"normal","mu_cero",10000,3,"B",1,1,"J_u[1,1]",9824.44381070881,9823.87944151956,5.74454086278351e-05,"rel"
"normal","mu_cero",10000,3,"B",1,2,"J_u[1,2]",0,0.0992125657480123,0.0992125657480123,"abs"
"normal","mu_cero",10000,3,"B",2,1,"J_u[2,1]",0,0.0992125657480123,0.0992125657480123,"abs"
"normal","mu_cero",10000,3,"B",2,2,"J_u[2,2]",20000,19996.5406579263,0.000172967103687188,"rel"
"normal","mu_cero",10000,3,"C_richardson",1,1,"J_u[1,1]",9824.44381070881,9824.45052083333,6.83002992855289e-07,"rel"
"normal","mu_cero",10000,3,"C_richardson",1,2,"J_u[1,2]",0,-0.0008544921875,0.0008544921875,"abs"
"normal","mu_cero",10000,3,"C_richardson",2,1,"J_u[2,1]",0,-0.0008544921875,0.0008544921875,"abs"
"normal","mu_cero",10000,3,"C_richardson",2,2,"J_u[2,2]",20000,19999.9438883464,2.80558268223103e-06,"rel"
"normal","mu_neg",100,1,"A",1,1,"J_u[1,1]",0.248290335122792,0.248290328787627,2.55151488751683e-08,"rel"
"normal","mu_neg",100,1,"A",1,2,"J_u[1,2]",0,-3.20105307102925e-08,3.20105307102925e-08,"abs"
"normal","mu_neg",100,1,"A",2,1,"J_u[2,1]",0,-3.20105307102925e-08,3.20105307102925e-08,"abs"
"normal","mu_neg",100,1,"A",2,2,"J_u[2,2]",200,200.000008923555,4.46177749324761e-08,"rel"
"normal","mu_neg",100,1,"B",1,1,"J_u[1,1]",0.248290335122792,0.248293827905594,1.40673329057654e-05,"rel"
"normal","mu_neg",100,1,"B",1,2,"J_u[1,2]",0,2.60165376632722e-06,2.60165376632722e-06,"abs"
"normal","mu_neg",100,1,"B",2,1,"J_u[2,1]",0,2.60165376632722e-06,2.60165376632722e-06,"abs"
"normal","mu_neg",100,1,"B",2,2,"J_u[2,2]",200,200.0005718428,2.85921399893141e-06,"rel"
"normal","mu_neg",100,1,"C_richardson",1,1,"J_u[1,1]",0.248290335122792,0.248290382394191,1.90387591538711e-07,"rel"
"normal","mu_neg",100,1,"C_richardson",1,2,"J_u[1,2]",0,7.8959309085388e-08,7.8959309085388e-08,"abs"
"normal","mu_neg",100,1,"C_richardson",2,1,"J_u[2,1]",0,7.8959309085388e-08,7.8959309085388e-08,"abs"
"normal","mu_neg",100,1,"C_richardson",2,2,"J_u[2,2]",200,200.000014578112,7.28905591529383e-08,"rel"
"normal","mu_neg",100,2,"A",1,1,"J_u[1,1]",0.242151485623855,0.242151485652045,1.16414984296668e-10,"rel"
"normal","mu_neg",100,2,"A",1,2,"J_u[1,2]",0,-2.4769538671545e-08,2.4769538671545e-08,"abs"
"normal","mu_neg",100,2,"A",2,1,"J_u[2,1]",0,-2.4769538671545e-08,2.4769538671545e-08,"abs"
"normal","mu_neg",100,2,"A",2,2,"J_u[2,2]",200,200.000009922839,4.96141926475957e-08,"rel"
"normal","mu_neg",100,2,"B",1,1,"J_u[1,1]",0.242151485623855,0.24215133308937,6.29913480879046e-07,"rel"
"normal","mu_neg",100,2,"B",1,2,"J_u[1,2]",0,-2.51642827161456e-06,2.51642827161456e-06,"abs"
"normal","mu_neg",100,2,"B",2,1,"J_u[2,1]",0,-2.51642827161456e-06,2.51642827161456e-06,"abs"
"normal","mu_neg",100,2,"B",2,2,"J_u[2,2]",200,199.999480849231,2.59575384561117e-06,"rel"
"normal","mu_neg",100,2,"C_richardson",1,1,"J_u[1,1]",0.242151485623855,0.242151477871815,3.20131821671966e-08,"rel"
"normal","mu_neg",100,2,"C_richardson",1,2,"J_u[1,2]",0,-1.56873744919785e-07,1.56873744919785e-07,"abs"
"normal","mu_neg",100,2,"C_richardson",2,1,"J_u[2,1]",0,-1.56873744919785e-07,1.56873744919785e-07,"abs"
"normal","mu_neg",100,2,"C_richardson",2,2,"J_u[2,2]",200,199.999998707539,6.46230532197478e-09,"rel"
"normal","mu_neg",100,3,"A",1,1,"J_u[1,1]",0.273089656985296,0.2730896390818,6.55590430329641e-08,"rel"
"normal","mu_neg",100,3,"A",1,2,"J_u[1,2]",0,6.21076931308574e-08,6.21076931308574e-08,"abs"
"normal","mu_neg",100,3,"A",2,1,"J_u[2,1]",0,6.21076931308574e-08,6.21076931308574e-08,"abs"
"normal","mu_neg",100,3,"A",2,2,"J_u[2,2]",200,200.000006153928,3.07696417678471e-08,"rel"
"normal","mu_neg",100,3,"B",1,1,"J_u[1,1]",0.273089656985296,0.273082566369944,2.59644229335932e-05,"rel"
"normal","mu_neg",100,3,"B",1,2,"J_u[1,2]",0,2.80433258414197e-06,2.80433258414197e-06,"abs"
"normal","mu_neg",100,3,"B",2,1,"J_u[2,1]",0,2.80433258414197e-06,2.80433258414197e-06,"abs"
"normal","mu_neg",100,3,"B",2,2,"J_u[2,2]",200,199.998611477395,6.94261302328414e-06,"rel"
"normal","mu_neg",100,3,"C_richardson",1,1,"J_u[1,1]",0.273089656985296,0.273089594999724,2.26978834324273e-07,"rel"
"normal","mu_neg",100,3,"C_richardson",1,2,"J_u[1,2]",0,-2.41529917731112e-07,2.41529917731112e-07,"abs"
"normal","mu_neg",100,3,"C_richardson",2,1,"J_u[2,1]",0,-2.41529917731112e-07,2.41529917731112e-07,"abs"
"normal","mu_neg",100,3,"C_richardson",2,2,"J_u[2,2]",200,199.999990974055,4.51297250947391e-08,"rel"
"normal","mu_neg",1000,1,"A",1,1,"J_u[1,1]",2.420494084684,2.42049407303338,4.81332032028772e-09,"rel"
"normal","mu_neg",1000,1,"A",1,2,"J_u[1,2]",0,2.03214689447727e-07,2.03214689447727e-07,"abs"
"normal","mu_neg",1000,1,"A",2,1,"J_u[2,1]",0,2.03214689447727e-07,2.03214689447727e-07,"abs"
"normal","mu_neg",1000,1,"A",2,2,"J_u[2,2]",2000,2000.00011336559,5.66827926604674e-08,"rel"
"normal","mu_neg",1000,1,"B",1,1,"J_u[1,1]",2.420494084684,2.4205249003214,1.27311351815535e-05,"rel"
"normal","mu_neg",1000,1,"B",1,2,"J_u[1,2]",0,-4.12906511110031e-05,4.12906511110031e-05,"abs"
"normal","mu_neg",1000,1,"B",2,1,"J_u[2,1]",0,-4.12906511110031e-05,4.12906511110031e-05,"abs"
"normal","mu_neg",1000,1,"B",2,2,"J_u[2,2]",2000,2000.03747508876,1.87375443784958e-05,"rel"
"normal","mu_neg",1000,1,"C_richardson",1,1,"J_u[1,1]",2.420494084684,2.42049453131837,1.84521984939982e-07,"rel"
"normal","mu_neg",1000,1,"C_richardson",1,2,"J_u[1,2]",0,1.5579792857659e-06,1.5579792857659e-06,"abs"
"normal","mu_neg",1000,1,"C_richardson",2,1,"J_u[2,1]",0,1.5579792857659e-06,1.5579792857659e-06,"abs"
"normal","mu_neg",1000,1,"C_richardson",2,2,"J_u[2,2]",2000,1999.99988909099,5.54545032400711e-08,"rel"
"normal","mu_neg",1000,2,"A",1,1,"J_u[1,1]",2.69286778398045,2.69286745880655,1.20753757992163e-07,"rel"
"normal","mu_neg",1000,2,"A",1,2,"J_u[1,2]",0,-5.21484552757142e-07,5.21484552757142e-07,"abs"
"normal","mu_neg",1000,2,"A",2,1,"J_u[2,1]",0,-5.21484552757142e-07,5.21484552757142e-07,"abs"
"normal","mu_neg",1000,2,"A",2,2,"J_u[2,2]",2000,2000.00003392508,1.69625417356656e-08,"rel"
"normal","mu_neg",1000,2,"B",1,1,"J_u[1,1]",2.69286778398045,2.69275219165234,4.29253633623771e-05,"rel"
"normal","mu_neg",1000,2,"B",1,2,"J_u[1,2]",0,-4.23836225347508e-05,4.23836225347508e-05,"abs"
"normal","mu_neg",1000,2,"B",2,1,"J_u[2,1]",0,-4.23836225347508e-05,4.23836225347508e-05,"abs"
"normal","mu_neg",1000,2,"B",2,2,"J_u[2,2]",2000,1999.99790956267,1.04521866705909e-06,"rel"
"normal","mu_neg",1000,2,"C_richardson",1,1,"J_u[1,1]",2.69286778398045,2.69286616087703,6.02741594332954e-07,"rel"
"normal","mu_neg",1000,2,"C_richardson",1,2,"J_u[1,2]",0,-3.16367295339333e-06,3.16367295339333e-06,"abs"
"normal","mu_neg",1000,2,"C_richardson",2,1,"J_u[2,1]",0,-3.16367295339333e-06,3.16367295339333e-06,"abs"
"normal","mu_neg",1000,2,"C_richardson",2,2,"J_u[2,2]",2000,1999.99986657484,6.67125797235713e-08,"rel"
"normal","mu_neg",1000,3,"A",1,1,"J_u[1,1]",2.41221075032057,2.41221064525665,4.35550315541542e-08,"rel"
"normal","mu_neg",1000,3,"A",1,2,"J_u[1,2]",0,8.05265823611999e-07,8.05265823611999e-07,"abs"
"normal","mu_neg",1000,3,"A",2,1,"J_u[2,1]",0,8.05265823611999e-07,8.05265823611999e-07,"abs"
"normal","mu_neg",1000,3,"A",2,2,"J_u[2,2]",2000,2000.00019591197,9.79559845291078e-08,"rel"
"normal","mu_neg",1000,3,"B",1,1,"J_u[1,1]",2.41221075032057,2.41231342245603,4.25635013207164e-05,"rel"
"normal","mu_neg",1000,3,"B",1,2,"J_u[1,2]",0,0.00012271486228951,0.00012271486228951,"abs"
"normal","mu_neg",1000,3,"B",2,1,"J_u[2,1]",0,0.00012271486228951,0.00012271486228951,"abs"
"normal","mu_neg",1000,3,"B",2,2,"J_u[2,2]",2000,2000.00798474405,3.99237202270797e-06,"rel"
"normal","mu_neg",1000,3,"C_richardson",1,1,"J_u[1,1]",2.41221075032057,2.41221257500803,7.56437829854417e-07,"rel"
"normal","mu_neg",1000,3,"C_richardson",1,2,"J_u[1,2]",0,2.415797470836e-06,2.415797470836e-06,"abs"
"normal","mu_neg",1000,3,"C_richardson",2,1,"J_u[2,1]",0,2.415797470836e-06,2.415797470836e-06,"abs"
"normal","mu_neg",1000,3,"C_richardson",2,2,"J_u[2,2]",2000,2000.00009734337,4.8671684112378e-08,"rel"
"normal","mu_neg",10000,1,"A",1,1,"J_u[1,1]",24.5485077365205,24.5485107183309,1.21466052491682e-07,"rel"
"normal","mu_neg",10000,1,"A",1,2,"J_u[1,2]",0,-1.4593436338163e-05,1.4593436338163e-05,"abs"
"normal","mu_neg",10000,1,"A",2,1,"J_u[2,1]",0,-1.4593436338163e-05,1.4593436338163e-05,"abs"
"normal","mu_neg",10000,1,"A",2,2,"J_u[2,2]",20000,20000.0021056194,1.05280968818988e-07,"rel"
"normal","mu_neg",10000,1,"B",1,1,"J_u[1,1]",24.5485077365205,24.5503621013591,7.55388009100045e-05,"rel"
"normal","mu_neg",10000,1,"B",1,2,"J_u[1,2]",0,-0.00098840047765465,0.00098840047765465,"abs"
"normal","mu_neg",10000,1,"B",2,1,"J_u[2,1]",0,-0.00098840047765465,0.00098840047765465,"abs"
"normal","mu_neg",10000,1,"B",2,2,"J_u[2,2]",20000,20000.2113313091,1.05665654542463e-05,"rel"
"normal","mu_neg",10000,1,"C_richardson",1,1,"J_u[1,1]",24.5485077365205,24.5485044951262,1.32040383722628e-07,"rel"
"normal","mu_neg",10000,1,"C_richardson",1,2,"J_u[1,2]",0,0.000203767611092128,0.000203767611092128,"abs"
"normal","mu_neg",10000,1,"C_richardson",2,1,"J_u[2,1]",0,0.000203767611092128,0.000203767611092128,"abs"
"normal","mu_neg",10000,1,"C_richardson",2,2,"J_u[2,2]",20000,19999.9982119552,8.94022419743123e-08,"rel"
"normal","mu_neg",10000,2,"A",1,1,"J_u[1,1]",24.9626894164603,24.9626986300654,3.69095049933681e-07,"rel"
"normal","mu_neg",10000,2,"A",1,2,"J_u[1,2]",0,2.52562816846924e-05,2.52562816846924e-05,"abs"
"normal","mu_neg",10000,2,"A",2,1,"J_u[2,1]",0,2.52562816846924e-05,2.52562816846924e-05,"abs"
"normal","mu_neg",10000,2,"A",2,2,"J_u[2,2]",20000,20000.0021045986,1.05229930341011e-07,"rel"
"normal","mu_neg",10000,2,"B",1,1,"J_u[1,1]",24.9626894164603,24.9643779055575,6.76405121673993e-05,"rel"
"normal","mu_neg",10000,2,"B",1,2,"J_u[1,2]",0,-0.00165540534152613,0.00165540534152613,"abs"
"normal","mu_neg",10000,2,"B",2,1,"J_u[2,1]",0,-0.00165540534152613,0.00165540534152613,"abs"
"normal","mu_neg",10000,2,"B",2,2,"J_u[2,2]",20000,20001.4571275801,7.28563790073167e-05,"rel"
"normal","mu_neg",10000,2,"C_richardson",1,1,"J_u[1,1]",24.9626894164603,24.9627293562479,1.59997934988286e-06,"rel"
"normal","mu_neg",10000,2,"C_richardson",1,2,"J_u[1,2]",0,-0.000104012428873518,0.000104012428873518,"abs"
"normal","mu_neg",10000,2,"C_richardson",2,1,"J_u[2,1]",0,-0.000104012428873518,0.000104012428873518,"abs"
"normal","mu_neg",10000,2,"C_richardson",2,2,"J_u[2,2]",20000,20000.0079052435,3.95262176789402e-07,"rel"
"normal","mu_neg",10000,3,"A",1,1,"J_u[1,1]",25.5805408507285,25.580549062227,3.21005664360572e-07,"rel"
"normal","mu_neg",10000,3,"A",1,2,"J_u[1,2]",0,-7.39928951500302e-06,7.39928951500302e-06,"abs"
"normal","mu_neg",10000,3,"A",2,1,"J_u[2,1]",0,-7.39928951500302e-06,7.39928951500302e-06,"abs"
"normal","mu_neg",10000,3,"A",2,2,"J_u[2,2]",20000,20000.0029940007,1.49700033216504e-07,"rel"
"normal","mu_neg",10000,3,"B",1,1,"J_u[1,1]",25.5805408507285,25.5836532716871,0.0001216714289496,"rel"
"normal","mu_neg",10000,3,"B",1,2,"J_u[1,2]",0,-0.00467737484626667,0.00467737484626667,"abs"
"normal","mu_neg",10000,3,"B",2,1,"J_u[2,1]",0,-0.00467737484626667,0.00467737484626667,"abs"
"normal","mu_neg",10000,3,"B",2,2,"J_u[2,2]",20000,20000.1850980082,9.25490041081502e-06,"rel"
"normal","mu_neg",10000,3,"C_richardson",1,1,"J_u[1,1]",25.5805408507285,25.5805824631945,1.62672346332068e-06,"rel"
"normal","mu_neg",10000,3,"C_richardson",1,2,"J_u[1,2]",0,-9.39983816165198e-05,9.39983816165198e-05,"abs"
"normal","mu_neg",10000,3,"C_richardson",2,1,"J_u[2,1]",0,-9.39983816165198e-05,9.39983816165198e-05,"abs"
"normal","mu_neg",10000,3,"C_richardson",2,2,"J_u[2,2]",20000,20000.0069415804,3.47079020320962e-07,"rel"
"normal","severidad",100,1,"A",1,1,"J_u[1,1]",7.19808734569683e-05,7.19808750249179e-05,2.17828639476511e-08,"rel"
"normal","severidad",100,1,"A",1,2,"J_u[1,2]",0,0,0,"abs"
"normal","severidad",100,1,"A",2,1,"J_u[2,1]",0,0,0,"abs"
"normal","severidad",100,1,"A",2,2,"J_u[2,2]",200,200.000050381212,2.51906059105522e-07,"rel"
"normal","severidad",100,1,"B",1,1,"J_u[1,1]",7.19808734569683e-05,7.19818619507234e-05,1.37327279820907e-05,"rel"
"normal","severidad",100,1,"B",1,2,"J_u[1,2]",0,-1.26765551078212e-07,1.26765551078212e-07,"abs"
"normal","severidad",100,1,"B",2,1,"J_u[2,1]",0,-1.26765551078212e-07,1.26765551078212e-07,"abs"
"normal","severidad",100,1,"B",2,2,"J_u[2,2]",200,200.000295198806,1.47599402865239e-06,"rel"
"normal","severidad",100,1,"C_richardson",1,1,"J_u[1,1]",7.19808734569683e-05,7.198087729305e-05,5.32930697148528e-08,"rel"
"normal","severidad",100,1,"C_richardson",1,2,"J_u[1,2]",0,1.94097587401866e-09,1.94097587401866e-09,"abs"
"normal","severidad",100,1,"C_richardson",2,1,"J_u[2,1]",0,1.94097587401866e-09,1.94097587401866e-09,"abs"
"normal","severidad",100,1,"C_richardson",2,2,"J_u[2,2]",200,200.000000957727,4.78863356079273e-09,"rel"
"normal","severidad",100,2,"A",1,1,"J_u[1,1]",6.80999925811605e-05,6.80999936262803e-05,1.53468418304983e-08,"rel"
"normal","severidad",100,2,"A",1,2,"J_u[1,2]",0,3.24873914352092e-10,3.24873914352092e-10,"abs"
"normal","severidad",100,2,"A",2,1,"J_u[2,1]",0,3.24873914352092e-10,3.24873914352092e-10,"abs"
"normal","severidad",100,2,"A",2,2,"J_u[2,2]",200,200.000050803255,2.54016276954872e-07,"rel"
"normal","severidad",100,2,"B",1,1,"J_u[1,1]",6.80999925811605e-05,6.81004377286083e-05,6.53667395409471e-06,"rel"
"normal","severidad",100,2,"B",1,2,"J_u[1,2]",0,-6.60102647551406e-08,6.60102647551406e-08,"abs"
"normal","severidad",100,2,"B",2,1,"J_u[2,1]",0,-6.60102647551406e-08,6.60102647551406e-08,"abs"
"normal","severidad",100,2,"B",2,2,"J_u[2,2]",200,200.000343394661,1.71697330713982e-06,"rel"
"normal","severidad",100,2,"C_richardson",1,1,"J_u[1,1]",6.80999925811605e-05,6.80999969321397e-05,6.3891038575497e-08,"rel"
"normal","severidad",100,2,"C_richardson",1,2,"J_u[1,2]",0,2.77947682279012e-09,2.77947682279012e-09,"abs"
"normal","severidad",100,2,"C_richardson",2,1,"J_u[2,1]",0,2.77947682279012e-09,2.77947682279012e-09,"abs"
"normal","severidad",100,2,"C_richardson",2,2,"J_u[2,2]",200,200.000001361222,6.80610909853385e-09,"rel"
"normal","severidad",100,3,"A",1,1,"J_u[1,1]",7.10131991235645e-05,7.1013195739092e-05,4.76597673988169e-08,"rel"
"normal","severidad",100,3,"A",1,2,"J_u[1,2]",0,2.21297623274601e-10,2.21297623274601e-10,"abs"
"normal","severidad",100,3,"A",2,1,"J_u[2,1]",0,2.21297623274601e-10,2.21297623274601e-10,"abs"
"normal","severidad",100,3,"A",2,2,"J_u[2,2]",200,200.000048962893,2.44814464309684e-07,"rel"
"normal","severidad",100,3,"B",1,1,"J_u[1,1]",7.10131991235645e-05,7.10124104788559e-05,1.11056073852043e-05,"rel"
"normal","severidad",100,3,"B",1,2,"J_u[1,2]",0,-4.4964874237973e-08,4.4964874237973e-08,"abs"
"normal","severidad",100,3,"B",2,1,"J_u[2,1]",0,-4.4964874237973e-08,4.4964874237973e-08,"abs"
"normal","severidad",100,3,"B",2,2,"J_u[2,2]",200,199.999700749169,1.49625415474475e-06,"rel"
"normal","severidad",100,3,"C_richardson",1,1,"J_u[1,1]",7.10131991235645e-05,7.10131871615148e-05,1.68448257862637e-07,"rel"
"normal","severidad",100,3,"C_richardson",1,2,"J_u[1,2]",0,-9.58956367523272e-10,9.58956367523272e-10,"abs"
"normal","severidad",100,3,"C_richardson",2,1,"J_u[2,1]",0,-9.58956367523272e-10,9.58956367523272e-10,"abs"
"normal","severidad",100,3,"C_richardson",2,2,"J_u[2,2]",200,199.999997400857,1.29957129502145e-08,"rel"
"normal","severidad",1000,1,"A",1,1,"J_u[1,1]",0.000697882653266377,0.000697882622517271,4.40605679435356e-08,"rel"
"normal","severidad",1000,1,"A",1,2,"J_u[1,2]",0,-7.75565028374145e-09,7.75565028374145e-09,"abs"
"normal","severidad",1000,1,"A",2,1,"J_u[2,1]",0,-7.75565028374145e-09,7.75565028374145e-09,"abs"
"normal","severidad",1000,1,"A",2,2,"J_u[2,2]",2000,2000.00047173791,2.35868952700002e-07,"rel"
"normal","severidad",1000,1,"B",1,1,"J_u[1,1]",0.000697882653266377,0.00069786905232212,1.94888699314298e-05,"rel"
"normal","severidad",1000,1,"B",1,2,"J_u[1,2]",0,1.4007554752408e-06,1.4007554752408e-06,"abs"
"normal","severidad",1000,1,"B",2,1,"J_u[2,1]",0,1.4007554752408e-06,1.4007554752408e-06,"abs"
"normal","severidad",1000,1,"B",2,2,"J_u[2,2]",2000,1999.99882414807,5.87925964623537e-07,"rel"
"normal","severidad",1000,1,"C_richardson",1,1,"J_u[1,1]",0.000697882653266377,0.000697882407381152,3.52330329161398e-07,"rel"
"normal","severidad",1000,1,"C_richardson",1,2,"J_u[1,2]",0,2.09689803967824e-08,2.09689803967824e-08,"abs"
"normal","severidad",1000,1,"C_richardson",2,1,"J_u[2,1]",0,2.09689803967824e-08,2.09689803967824e-08,"abs"
"normal","severidad",1000,1,"C_richardson",2,2,"J_u[2,2]",2000,1999.999898252,5.087400040793e-08,"rel"
"normal","severidad",1000,2,"A",1,1,"J_u[1,1]",0.000703244265051537,0.00070324429554262,4.33577416808178e-08,"rel"
"normal","severidad",1000,2,"A",1,2,"J_u[1,2]",0,-4.35163217142388e-09,4.35163217142388e-09,"abs"
"normal","severidad",1000,2,"A",2,1,"J_u[2,1]",0,-4.35163217142388e-09,4.35163217142388e-09,"abs"
"normal","severidad",1000,2,"A",2,2,"J_u[2,2]",2000,2000.0005271953,2.63597651155578e-07,"rel"
"normal","severidad",1000,2,"B",1,1,"J_u[1,1]",0.000703244265051537,0.000703253958169112,1.37834292538596e-05,"rel"
"normal","severidad",1000,2,"B",1,2,"J_u[1,2]",0,3.53678616918882e-06,3.53678616918882e-06,"abs"
"normal","severidad",1000,2,"B",2,1,"J_u[2,1]",0,3.53678616918882e-06,3.53678616918882e-06,"abs"
"normal","severidad",1000,2,"B",2,2,"J_u[2,2]",2000,2000.01501595378,7.50797689067895e-06,"rel"
"normal","severidad",1000,2,"C_richardson",1,1,"J_u[1,1]",0.000703244265051537,0.000703244508108333,3.45622152451278e-07,"rel"
"normal","severidad",1000,2,"C_richardson",1,2,"J_u[1,2]",0,2.4659248971402e-08,2.4659248971402e-08,"abs"
"normal","severidad",1000,2,"C_richardson",2,1,"J_u[2,1]",0,2.4659248971402e-08,2.4659248971402e-08,"abs"
"normal","severidad",1000,2,"C_richardson",2,2,"J_u[2,2]",2000,2000.00018338061,9.16903040888428e-08,"rel"
"normal","severidad",1000,3,"A",1,1,"J_u[1,1]",0.000711050377190645,0.000711050364566216,1.77546200448111e-08,"rel"
"normal","severidad",1000,3,"A",1,2,"J_u[1,2]",0,3.48134954869709e-09,3.48134954869709e-09,"abs"
"normal","severidad",1000,3,"A",2,1,"J_u[2,1]",0,3.48134954869709e-09,3.48134954869709e-09,"abs"
"normal","severidad",1000,3,"A",2,2,"J_u[2,2]",2000,2000.00048963117,2.44815586711411e-07,"rel"
"normal","severidad",1000,3,"B",1,1,"J_u[1,1]",0.000711050377190645,0.000711052372606216,2.80629282345379e-06,"rel"
"normal","severidad",1000,3,"B",1,2,"J_u[1,2]",0,-3.89051374685302e-06,3.89051374685302e-06,"abs"
"normal","severidad",1000,3,"B",2,1,"J_u[2,1]",0,-3.89051374685302e-06,3.89051374685302e-06,"abs"
"normal","severidad",1000,3,"B",2,2,"J_u[2,2]",2000,2000.00465169027,2.32584513412348e-06,"rel"
"normal","severidad",1000,3,"C_richardson",1,1,"J_u[1,1]",0.000711050377190645,0.000711050238548755,1.94981810126012e-07,"rel"
"normal","severidad",1000,3,"C_richardson",1,2,"J_u[1,2]",0,-3.36530456374052e-08,3.36530456374052e-08,"abs"
"normal","severidad",1000,3,"C_richardson",2,1,"J_u[2,1]",0,-3.36530456374052e-08,3.36530456374052e-08,"abs"
"normal","severidad",1000,3,"C_richardson",2,2,"J_u[2,2]",2000,1999.9998496579,7.51710518898108e-08,"rel"
"normal","severidad",10000,1,"A",1,1,"J_u[1,1]",0.00688349253735802,0.0068834940540222,2.20333525415583e-07,"rel"
"normal","severidad",10000,1,"A",1,2,"J_u[1,2]",0,7.58285734254659e-08,7.58285734254659e-08,"abs"
"normal","severidad",10000,1,"A",2,1,"J_u[2,1]",0,7.58285734254659e-08,7.58285734254659e-08,"abs"
"normal","severidad",10000,1,"A",2,2,"J_u[2,2]",20000,20000.0047770604,2.38853018709051e-07,"rel"
"normal","severidad",10000,1,"B",1,1,"J_u[1,1]",0.00688349253735802,0.00688379300378391,4.36502871556112e-05,"rel"
"normal","severidad",10000,1,"B",1,2,"J_u[1,2]",0,-5.60269299082856e-05,5.60269299082856e-05,"abs"
"normal","severidad",10000,1,"B",2,1,"J_u[2,1]",0,-5.60269299082856e-05,5.60269299082856e-05,"abs"
"normal","severidad",10000,1,"B",2,2,"J_u[2,2]",20000,19999.9808546237,9.5726881736482e-07,"rel"
"normal","severidad",10000,1,"C_richardson",1,1,"J_u[1,1]",0.00688349253735802,0.00688349807722125,8.04804131228512e-07,"rel"
"normal","severidad",10000,1,"C_richardson",1,2,"J_u[1,2]",0,-1.82677926888622e-06,1.82677926888622e-06,"abs"
"normal","severidad",10000,1,"C_richardson",2,1,"J_u[2,1]",0,-1.82677926888622e-06,1.82677926888622e-06,"abs"
"normal","severidad",10000,1,"C_richardson",2,2,"J_u[2,2]",20000,20000.0050616308,2.5308153944934e-07,"rel"
"normal","severidad",10000,2,"A",1,1,"J_u[1,1]",0.00683813966794274,0.00683814088222223,1.77574537582391e-07,"rel"
"normal","severidad",10000,2,"A",1,2,"J_u[1,2]",0,2.07244460380502e-08,2.07244460380502e-08,"abs"
"normal","severidad",10000,2,"A",2,1,"J_u[2,1]",0,2.07244460380502e-08,2.07244460380502e-08,"abs"
"normal","severidad",10000,2,"A",2,2,"J_u[2,2]",20000,20000.0054049234,2.70246169748134e-07,"rel"
"normal","severidad",10000,2,"B",1,1,"J_u[1,1]",0.00683813966794274,0.00683787283046863,3.90219397485841e-05,"rel"
"normal","severidad",10000,2,"B",1,2,"J_u[1,2]",0,-8.98334923223287e-05,8.98334923223287e-05,"abs"
"normal","severidad",10000,2,"B",2,1,"J_u[2,1]",0,-8.98334923223287e-05,8.98334923223287e-05,"abs"
"normal","severidad",10000,2,"B",2,2,"J_u[2,2]",20000,19999.9490012743,2.54993628423108e-06,"rel"
"normal","severidad",10000,2,"C_richardson",1,1,"J_u[1,1]",0.00683813966794274,0.0068381477098788,1.17604150389306e-06,"rel"
"normal","severidad",10000,2,"C_richardson",1,2,"J_u[1,2]",0,2.87839528306253e-07,2.87839528306253e-07,"abs"
"normal","severidad",10000,2,"C_richardson",2,1,"J_u[2,1]",0,2.87839528306253e-07,2.87839528306253e-07,"abs"
"normal","severidad",10000,2,"C_richardson",2,2,"J_u[2,2]",20000,20000.0025618689,1.28093447165156e-07,"rel"
"normal","severidad",10000,3,"A",1,1,"J_u[1,1]",0.00692918545590339,0.00692918464207942,1.17448722095473e-07,"rel"
"normal","severidad",10000,3,"A",1,2,"J_u[1,2]",0,-6.20043549433583e-08,6.20043549433583e-08,"abs"
"normal","severidad",10000,3,"A",2,1,"J_u[2,1]",0,-6.20043549433583e-08,6.20043549433583e-08,"abs"
"normal","severidad",10000,3,"A",2,2,"J_u[2,2]",20000,20000.0049489402,2.47447012225166e-07,"rel"
"normal","severidad",10000,3,"B",1,1,"J_u[1,1]",0.00692918545590339,0.00692979951711057,8.86195370409949e-05,"rel"
"normal","severidad",10000,3,"B",1,2,"J_u[1,2]",0,0.00018197832781199,0.00018197832781199,"abs"
"normal","severidad",10000,3,"B",2,1,"J_u[2,1]",0,0.00018197832781199,0.00018197832781199,"abs"
"normal","severidad",10000,3,"B",2,2,"J_u[2,2]",20000,20000.2331402751,1.16570137535746e-05,"rel"
"normal","severidad",10000,3,"C_richardson",1,1,"J_u[1,1]",0.00692918545590339,0.00692919225423251,9.81115191416929e-07,"rel"
"normal","severidad",10000,3,"C_richardson",1,2,"J_u[1,2]",0,-3.83508417612624e-07,3.83508417612624e-07,"abs"
"normal","severidad",10000,3,"C_richardson",2,1,"J_u[2,1]",0,-3.83508417612624e-07,3.83508417612624e-07,"abs"
"normal","severidad",10000,3,"C_richardson",2,2,"J_u[2,2]",20000,20000.0079008768,3.95043839489517e-07,"rel"
"normal","sd_pequena",100,1,"A",1,1,"J_u[1,1]",106885329.122821,106885329.122833,1.13900090828969e-13,"rel"
"normal","sd_pequena",100,1,"A",1,2,"J_u[1,2]",0,-8.24377746765799e-07,8.24377746765799e-07,"abs"
"normal","sd_pequena",100,1,"A",2,1,"J_u[2,1]",0,-8.24377746765799e-07,8.24377746765799e-07,"abs"
